endTime,artistName,trackName,msPlayed
2019-10-30 03:20,Ween,Waving My Dick in the Wind,131733
2019-10-30 03:23,Jimi Hendrix,Foxey Lady,198773
2019-10-30 03:28,John Coltrane,Giant Steps,283439
2019-10-30 03:30,The Black Keys,Set You Free,166240
2019-10-30 03:33,Crumb,Plants,755
2019-10-30 03:33,Erroll Garner,Sweet And Lovely,1500
2019-10-30 03:33,Lawrence,Do You Want to Do Nothing with Me? - Audiotree Live Version,3591
2019-10-30 03:33,The Beatles,She Loves You - Remastered 2009,870
2019-10-30 03:33,Mac DeMarco,Dreaming,147324
2019-10-30 03:33,The White Stripes,Icky Thump,1068
2019-10-30 03:33,Noname,All I Need (feat. Xavier Omär),795
2019-10-30 03:36,potsu,take me there,190112
2019-10-30 03:36,"Grover Washington, Jr.",Mister Magic,4588
2019-10-30 03:39,Mac DeMarco,The Stars Keep On Calling My Name,142769
2019-10-30 03:51,Cake,Stickshifts and Safetybelts,31461
2019-10-30 16:56,Cake,Stickshifts and Safetybelts,14424
2019-10-30 17:01,"Tyler, The Creator",See You Again (feat. Kali Uchis),180386
2019-10-30 17:05,Fat Night,Sun Go Down,222320
2019-10-30 17:10,Jimi Hendrix,"Red House - Live at The Woodstock Music & Art Fair, August 18, 1969",324346
2019-10-30 17:16,Crumb,Locket,318378
2019-10-30 17:19,Stan Getz,The Girl from Ipanema (with Arthur Fiedler & Boston Pops Orchestra),233040
2019-10-30 17:22,Kali Uchis,Coming Home - Interlude,159852
2019-10-30 17:38,Rage Against The Machine,Killing In The Name,313573
2019-10-30 17:39,The Beatles,You Won't See Me - Remastered 2009,67599
2019-10-30 17:42,Mac DeMarco,Goodbye Weekend,179766
2019-10-30 17:44,potsu,upswingin,152941
2019-10-30 18:02,Thundercat,Lava Lamp,17986
2019-10-30 18:39,Oscar Peterson Trio,Triste,1076
2019-10-30 18:39,Jimi Hendrix,"Red House - Live at The Woodstock Music & Art Fair, August 18, 1969",2076
2019-10-30 18:39,Stanley Turrentine,"Make Me Rainbows - From the Film ""Fitzwilly""",151413
2019-10-30 18:39,King Pleasure,Moody's Mood for Love,1581
2019-10-30 18:44,The Black Keys,Act Nice and Gentle,161880
2019-10-30 18:45,"David ""Honeyboy"" Edwards",Black Cat,43272
2019-10-30 18:48,Ray Charles,I've Got a Woman - 2005 Remaster,1810
2019-10-30 18:48,Kali Uchis,Coming Home - Interlude,159852
2019-10-30 18:48,Jimi Hendrix,Voodoo Child (Slight Return),25697
2019-10-30 18:48,Pyotr Ilyich Tchaikovsky,Dance of the Jesters,1027
2019-10-30 19:01,The Hush Sound,Sweet Tangerine,150511
2019-10-30 19:05,Kali Uchis,Gotta Get Up - Interlude,113270
2019-10-30 19:14,Stanley Turrentine,Don't Mess With Mister T.,588600
2019-10-30 19:17,TEMPOREX,Nice Boys,180845
2019-10-30 19:20,The Buttertones,Orpheus Under the Influence,134080
2019-10-30 19:25,Ugly Casanova,Hotcha Girls,298960
2019-10-30 19:28,Erroll Garner,Sophisticated Lady,168933
2019-10-30 19:31,The Black Keys,Everlasting Light,203773
2019-10-30 19:35,Claude Debussy,"Debussy: Deux Arabesques, L. 74, L. 66: Deuxième arabesque",271213
2019-10-30 19:38,Louis Armstrong,"It's Been A Long, Long Time",142200
2019-10-30 19:43,Stanley Turrentine,The Lamp Is Low,315760
2019-10-30 19:46,Dan Auerbach,Cellophane Angel,172182
2019-10-30 19:58,Thad Jones,To You,89087
2019-10-30 20:27,Instupendo,Beauty Unit,312
2019-10-30 20:27,Lone,Jaded,486
2019-10-30 20:29,Mac DeMarco,Still Together,1507
2019-10-30 20:29,Instupendo,Beauty Unit,136647
2019-10-30 20:29,Lone,Jaded,6577
2019-10-30 20:29,Luiz Bonfá,Perdido de Amor [Lost in Love],1166
2019-10-30 20:29,Jakob Ogawa,Velvet Light,0
2019-10-30 20:29,The Dave Brubeck Quartet,Strange Meadow Lark,0
2019-10-30 20:33,Deodato,San Juan Sunset,233125
2019-10-30 20:33,John Coltrane,My One And Only Love,1096
2019-10-30 20:38,Sungazer,Drunk - Live,271026
2019-10-30 20:40,fantompower,My Take on Solidao.,155089
2019-10-30 20:43,Weldon Irvine,Morning Sunrise,187848
2019-10-30 20:44,Ann Farina,Sleepwalk,4085
2019-10-30 20:45,Tennyson,L'oiseau qui danse,116657
2019-10-30 20:50,Fieh,25,270013
2019-10-30 20:53,Lettuce,Move On Up,194079
2019-10-30 20:56,Kali Uchis,Your Teeth In My Neck,166414
2019-10-30 20:57,Mac DeMarco,Goodbye Weekend,58432
2019-10-30 21:00,Fieh,Samurai / When The Summer Is Through,195548
2019-10-30 21:02,Art Tatum,Tiger Rag,91506
2019-10-31 01:37,The Cactus Channel,Storefront,1018
2019-10-31 01:42,The Cactus Channel,Storefront,308064
2019-10-31 01:45,Jonathan Richman,Gail Loves Me,168640
2019-10-31 01:50,Joomanji,Spread Too Thin (feat. Lindsay Olsen),285669
2019-10-31 01:53,Fieh,Flower,186026
2019-10-31 02:10,Fieh,Brain,138867
2019-10-31 02:37,C418,Subwoofer Lullaby,7585
2019-10-31 03:13,Video Age,Pop Therapy,3319
2019-10-31 03:13,Kiefer,Tubesocks,2043
2019-10-31 03:13,Madlib,Knock Knock,10490
2019-10-31 03:15,Unown,Dethfunk,81548
2019-10-31 03:18,Oscar Jerome,Do You Really,210000
2019-10-31 03:19,Oscar Jerome,Do You Really,643
2019-10-31 03:19,Injury Reserve,All Quiet on the West Side,40214
2019-10-31 03:28,Injury Reserve,All Quiet on the West Side,134264
2019-10-31 03:29,Xenia Rubinos,Lonely Lover,75224
2019-10-31 03:30,Sun Ra,Space is the Place,71392
2019-10-31 03:42,Arthur Russell,Answers Me,35580
2019-10-31 04:50,Arthur Russell,Answers Me,10756
2019-10-31 04:51,Orisaka Yuta,Sakamichi,19807
2019-10-31 04:51,Maurice Ravel,"Ravel: String Quartet, M. 35: II. Assez vif - Très rythmé",27991
2019-10-31 04:51,Madison McFerrin,Insane (Single Edit),36555
2019-10-31 04:52,Good Morning,Oppsie,8287
2019-10-31 04:52,Mou Brasil,Dorival,19744
2019-10-31 04:52,Jean Deaux,Wikipedia,13727
2019-10-31 04:53,Erykah Badu,Didn't Cha Know,8033
2019-10-31 04:53,Erykah Badu,Rim Shot - Intro,22691
2019-10-31 05:28,Erykah Badu,No Love,13048
2019-10-31 16:14,Kali Uchis,Rush,3948
2019-10-31 16:14,Free Nationals,Time,11702
2019-10-31 16:14,Kali Uchis,Ridin' Round,7853
2019-10-31 16:15,Kali Uchis,Know What I Want,13627
2019-10-31 16:15,Kali Uchis,Speed,16160
2019-10-31 16:15,Kali Uchis,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",27488
2019-10-31 16:16,Erykah Badu,Fall In Love (Your Funeral),3443
2019-10-31 16:16,Arctic Monkeys,When The Sun Goes Down,2486
2019-10-31 16:16,Frank Ocean,Super Rich Kids,1390
2019-10-31 16:16,Chet Baker,I Fall In Love Too Easily - Vocal Version,3762
2019-10-31 16:16,D'Angelo,The Root,7735
2019-10-31 16:16,Emilie Nicolas,Feel Fine,21665
2019-10-31 16:16,Astrud Gilberto,Agua De Beber,3528
2019-10-31 16:16,Björk,Like Someone in Love,5775
2019-10-31 16:16,Drake,Fake Love,2225
2019-10-31 16:16,OutKast,A Life In The Day of Benjamin Andre (Incomplete),4691
2019-10-31 16:16,Ella Fitzgerald,Cheek To Cheek,4893
2019-10-31 16:16,Hiatus Kaiyote,By Fire,3018
2019-10-31 16:17,Nai Palm,Crossfire / So Into You,3488
2019-10-31 16:17,Claude Debussy,"2 Arabesques, L. 66 (Arr. for 2 Guitars): No. 1. Andantino con moto",4717
2019-10-31 16:17,Eirik Aas,ESON,2383
2019-10-31 16:17,Dorothy Ashby,Nabu Corfa,4678
2019-10-31 16:17,Busta Rhymes,Everything Remains Raw,4474
2019-10-31 16:17,"Tyler, The Creator",Glitter,22478
2019-10-31 16:17,Oxmo Puccino,J'te Connaissais Pas,6712
2019-10-31 16:17,NxWorries,Link Up,4366
2019-10-31 16:17,Thundercat,Them Changes,5799
2019-10-31 16:18,Red Hot Chili Peppers,Around the World,12658
2019-10-31 16:18,N.E.R.D,She Wants To Move,3542
2019-10-31 16:18,samū,Show Me Love,10240
2019-10-31 16:21,Lettuce,King of the Burgs,3783
2019-10-31 16:21,Barry White,"Never, Never Gonna Give Ya Up - Long Version",0
2019-10-31 16:21,Red Hot Chili Peppers,Around the World,182618
2019-10-31 16:21,James Brown,Since You Been Gone,12088
2019-10-31 16:21,Michael Jackson,Don't Stop 'Til You Get Enough,1408
2019-10-31 16:21,ABBA,I Let The Music Speak,2333
2019-10-31 16:21,Stevie Wonder,You And I,4709
2019-10-31 16:22,Sigvart Dagsland,Dåp,4703
2019-10-31 16:22,Pages,You Need A Hero,5382
2019-10-31 16:22,Pages,Midnight Angel,8252
2019-10-31 16:22,Kristian Torgalsen,Infinity on My Mind,9560
2019-10-31 16:22,Henryk Górecki,"Symphony No. 3, Op. 36, ""Symfonia piesni zalosnych"" (Symphony of Sorrowful Songs): II. Lento e largo - Tranquillissimo",5911
2019-10-31 16:22,Morten Lauridsen,O Magnum Mysterium: O magnum mysterium,4374
2019-10-31 16:22,Nick Drake,Time Has Told Me,3009
2019-10-31 16:24,Jimi Hendrix,Exp,115280
2019-10-31 16:25,Jimi Hendrix,Up From The Skies,85992
2019-10-31 16:48,Kali Uchis,Just A Stranger (feat. Steve Lacy),177697
2019-10-31 16:51,Maynard Ferguson,Two For Otis,144593
2019-10-31 16:55,Gesu No Kiwami Otome,シアワセ林檎,269786
2019-10-31 17:01,Hiatus Kaiyote,Nakamarra (feat. Q-Tip) (feat. Q-Tip),275320
2019-10-31 17:05,Mac DeMarco,Treat Her Better,229120
2019-10-31 17:09,Breakbot,The Sweetest Romance,236920
2019-10-31 17:11,BOYO,Mantra,144000
2019-10-31 17:15,Stan Getz,The Girl from Ipanema (with Arthur Fiedler & Boston Pops Orchestra),233040
2019-10-31 17:18,Hiatus Kaiyote,Swamp Thing,33700
2019-10-31 17:20,Jimi Hendrix,Up From The Skies,121650
2019-10-31 17:24,Jimi Hendrix,One Rainy Wish,221826
2019-10-31 17:26,Jimi Hendrix,Little Wing,145746
2019-10-31 17:30,Noel Redding,She's So Fine,38963
2019-10-31 17:39,Jimi Hendrix,Up From The Skies,128405
2019-10-31 17:50,Jimi Hendrix,Spanish Castle Magic,10728
2019-10-31 18:44,Jimi Hendrix,Spanish Castle Magic,171693
2019-10-31 18:47,Jimi Hendrix,Wait Until Tomorrow,168880
2019-10-31 18:49,Jimi Hendrix,Ain't No Telling,108373
2019-10-31 18:51,Jimi Hendrix,Little Wing,145746
2019-10-31 18:57,Jimi Hendrix,If 6 Was 9,334520
2019-10-31 19:29,Jimi Hendrix,You Got Me Floatin',116440
2019-10-31 21:31,Jimi Hendrix,You Got Me Floatin',52071
2019-10-31 21:32,Jimi Hendrix,Castles Made of Sand,59457
2019-10-31 21:34,Noel Redding,She's So Fine,108771
2019-10-31 21:35,Jimi Hendrix,One Rainy Wish,28679
2019-10-31 21:35,Jimi Hendrix,Bold as Love,44777
2019-10-31 21:35,Jimi Hendrix,Little Miss Lover,3533
2019-10-31 21:36,"Tyler, The Creator",Goblin,19341
2019-10-31 21:36,"Tyler, The Creator",DEATHCAMP (feat. Cole Alexander),26010
2019-10-31 21:37,"Tyler, The Creator",Foreword (feat. Rex Orange County),17704
2019-10-31 21:37,"Tyler, The Creator",Potato Salad,50505
2019-10-31 21:38,"Tyler, The Creator",Where This Flower Blooms (feat. Frank Ocean),7455
2019-10-31 21:38,"Tyler, The Creator",See You Again (feat. Kali Uchis),6914
2019-10-31 21:38,"Tyler, The Creator",Who Dat Boy (feat. A$AP Rocky),8929
2019-10-31 21:38,"Tyler, The Creator",Sometimes...,36160
2019-10-31 21:39,"Tyler, The Creator",Garden Shed (feat. Estelle),12066
2019-10-31 21:39,"Tyler, The Creator",Pothole (feat. Jaden Smith),14839
2019-10-31 21:39,"Tyler, The Creator",I Ain't Got Time!,11895
2019-10-31 21:39,"Tyler, The Creator",Boredom (feat. Rex Orange County & Anna of the North),12661
2019-10-31 21:41,"Tyler, The Creator",911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),94814
2019-10-31 21:42,"Tyler, The Creator",November,3874
2019-10-31 21:42,"Tyler, The Creator",November,1458
2019-10-31 21:42,"Tyler, The Creator",Glitter,733
2019-10-31 21:42,"Tyler, The Creator",Droppin' Seeds (feat. Lil' Wayne),577
2019-10-31 21:42,"Tyler, The Creator",Droppin' Seeds (feat. Lil' Wayne),60000
2019-10-31 21:43,"Tyler, The Creator","Enjoy Right Now, Today",30831
2019-10-31 21:44,Mou Brasil,Dorival,1930
2019-10-31 21:44,"Tyler, The Creator",Domo23,77163
2019-10-31 21:46,Jean Deaux,Wikipedia,155383
2019-10-31 21:49,Part Time,It's Alright With Me,138623
2019-10-31 21:53,Hiroshi Fujiwara,A Song For Two,266062
2019-10-31 22:04,Siamese Cats,GIRL AT THE BUS STOP,2786
2019-10-31 22:36,Siamese Cats,GIRL AT THE BUS STOP,153640
2019-10-31 22:38,Yogee New Waves,Climax Night,122857
2019-10-31 22:38,clammbon,Imaginary Folklore,3717
2019-10-31 22:38,Human Bloom,Capillary,5801
2019-10-31 22:39,Chaz Bundick Meets The Mattson 2,JBS,2248
2019-10-31 22:39,clammbon,Imaginary Folklore,18483
2019-10-31 22:39,Human Bloom,Capillary,29627
2019-10-31 22:39,Sex on Toast,"Oh, Loretta!",5936
2019-10-31 22:40,Nujabes,Lady Brown (feat. Cise Starr from CYNE),15222
2019-10-31 22:40,Gus Dapperton,"Prune, You Talk Funny",20718
2019-10-31 22:41,Jamiroquai,Canned Heat,2375
2019-10-31 22:41,Daft Punk,Short Circuit,770
2019-10-31 22:41,Erik Satie,Gymnopédie No. 1,26147
2019-10-31 22:41,Survivor,Eye of the Tiger,7074
2019-10-31 22:41,Jonathan Richman,African Lady,15386
2019-10-31 22:41,Cake,The Distance,4259
2019-10-31 22:42,Erroll Garner,Wild Music,7758
2019-10-31 22:42,Erik Satie,Gymnopédie No. 1,28495
2019-10-31 22:42,Jimi Hendrix,Bold as Love,4074
2019-10-31 22:42,"Tyler, The Creator",RUNNING OUT OF TIME,3552
2019-10-31 22:42,Jimi Hendrix,If 6 Was 9,1587
2019-10-31 23:04,Gus Dapperton,"Prune, You Talk Funny",6024
2019-11-01 00:39,Nujabes,Lady Brown (feat. Cise Starr from CYNE),199160
2019-11-01 01:18,The Black Keys,Nova Baby,7644
2019-11-01 01:18,Claude Debussy,"Debussy: Deux Arabesques, L. 74, L. 66: Deuxième arabesque",23073
2019-11-01 01:30,Lounge FM,Play Nice,39157
2019-11-01 01:30,Dan Auerbach,Cellophane Angel,172182
2019-11-01 01:31,Instupendo,Nightviper,41871
2019-11-01 01:36,Crumb,Locket,266033
2019-11-01 02:01,Crumb,Thirty-Nine,23857
2019-11-01 02:28,Crumb,Thirty-Nine,29242
2019-11-01 04:16,Mac DeMarco,Still Together,219370
2019-11-01 04:17,Instupendo,Wisp,49246
2019-11-01 04:21,Mac DeMarco,Chamber Of Reflection,231723
2019-11-01 04:21,Instupendo,Six Forty Seven,35382
2019-11-01 04:26,Fieh,25,270013
2019-11-01 04:30,Amy Winehouse,Mr Magic (Through The Smoke),235933
2019-11-01 04:32,Oscar Peterson Trio,Triste,820
2019-11-01 04:32,Noname,Reality Check (feat. Akenya & Eryn Allen Kane),123219
2019-11-01 04:35,Bobby Caldwell,What You Won't Do for Love,972
2019-11-01 04:35,Mac DeMarco,Freaking Out the Neighborhood,173888
2019-11-01 04:35,Kendrick Lamar,For Free? - Interlude,3910
2019-11-01 04:35,Crumb,Vinta,954
2019-11-01 04:38,Erroll Garner,Sunny,199402
2019-11-01 05:01,Stanley Turrentine,Mississippi City Strut,135024
2019-11-01 13:39,Jimi Hendrix,Bold as Love,251013
2019-11-01 13:43,Gus Dapperton,"Prune, You Talk Funny",212701
2019-11-01 13:47,Elohim,Hallucinating,218134
2019-11-01 13:53,Jimi Hendrix,If 6 Was 9,216565
2019-11-01 17:23,Stanley Turrentine,Mississippi City Strut,2199
2019-11-01 17:25,potsu,gazebo,141517
2019-11-01 17:29,Amy Winehouse,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",233733
2019-11-01 17:30,Erykah Badu,On & On,48841
2019-11-01 17:30,The Black Keys,Never Gonna Give You Up,8480
2019-11-01 17:35,Voxtrot,The Start Of Something,5941
2019-11-01 17:35,The Black Keys,The Flame,1864
2019-11-01 17:35,The Black Keys,These Days,311840
2019-11-01 17:39,The Black Keys,Too Afraid to Love You,204733
2019-11-01 17:43,Skeeter Davis,The End of the World,24367
2019-11-01 17:43,Gorillaz,El Mañana,235360
2019-11-01 17:47,The Black Keys,Lies,239013
2019-11-01 17:50,Bill Withers,Ain't No Sunshine,66698
2019-11-01 17:55,B.B. King,"Night Life - Live At The International Club, Chicago/1966",288160
2019-11-01 18:00,B.B. King,The Thrill Is Gone,17813
2019-11-01 18:00,B.B. King,"Don't Answer The Door - Live At The International Club, Chicago/1966",2092
2019-11-01 18:00,B.B. King,"Gambler's Blues - Live At The International Club, Chicago/1966",296773
2019-11-01 18:00,B.B. King,"Gambler's Blues - Live At The International Club, Chicago/1966",10603
2019-11-01 18:35,B.B. King,"Baby, Get Lost - Live At The International Club, Chicago/1966",92536
2019-11-01 23:00,Bread & Butter,Summer Blue,732
2019-11-01 23:00,Mac DeMarco,Go Easy,765
2019-11-01 23:00,Erroll Garner,Sunny,1611
2019-11-01 23:00,The Hush Sound,Sweet Tangerine,1198
2019-11-01 23:01,Mac DeMarco,Go Easy,59151
2019-11-01 23:05,Paper Void,Safekeeping,8607
2019-11-01 23:05,Fieh,Brain,234013
2019-11-01 23:09,Kali Uchis,Flight 22,216982
2019-11-01 23:47,Fieh,So Fly,274282
2019-11-02 02:36,Fieh,Bluspaceberry,10957
2019-11-02 02:37,Fieh,So Fly,10822
2019-11-02 02:38,Fieh,Doyuwanna,60246
2019-11-02 05:03,Jamiroquai,Canned Heat,254959
2019-11-02 05:10,Alicia Keys,Fallin',15700
2019-11-02 05:12,Radiohead,Creep,19840
2019-11-02 05:15,Justin Hurwitz,City Of Stars (Humming),1840
2019-11-02 05:15,Ryan Gosling,"City Of Stars - From ""La La Land"" Soundtrack",124985
2019-11-02 05:18,"Tyler, The Creator",See You Again (feat. Kali Uchis),180386
2019-11-02 05:19,"Tyler, The Creator",I THINK,2833
2019-11-02 05:22,The Marías,I Don't Know You,158960
2019-11-02 05:27,Chris Stapleton,Tennessee Whiskey,293293
2019-11-02 05:43,Chris Stapleton,Tennessee Whiskey,1120
2019-11-02 06:47,The Black Keys,Countdown,1863
2019-11-02 06:47,SALES,Chinese New Year,858
2019-11-02 06:47,"David ""Honeyboy"" Edwards",Black Cat,550
2019-11-02 06:47,Mac DeMarco,Goodbye Weekend,2621
2019-11-02 06:47,James Carter,Avalon,490
2019-11-02 06:47,Man Man,Sparks,737
2019-11-02 06:47,Junior Kimbrough,Meet Me in the City,0
2019-11-02 06:48,Mac DeMarco,Passing Out Pieces,66656
2019-11-02 06:51,Kali Uchis,Coming Home - Interlude,159852
2019-11-02 06:51,James Brown,People Get Up And Drive Your Funky Soul - Remix,5540
2019-11-02 06:53,Mac DeMarco,Blue Boy,72693
2019-11-02 06:57,Thad Jones,To You,255466
2019-11-02 06:57,Crumb,Recently Played,858
2019-11-02 07:02,Tennyson,Lay-by,272076
2019-11-02 07:18,Erroll Garner,Misty,680
2019-11-02 17:36,Anderson .Paak,Heart Don't Stand a Chance,312360
2019-11-02 17:49,Mac DeMarco,Treat Her Better,142379
2019-11-02 18:01,My Chemical Romance,Thank You for the Venom,221093
2019-11-02 18:08,My Chemical Romance,Mama,2122
2019-11-02 18:14,Ana Frango Elétrico,Chocolate,291911
2019-11-02 18:17,Ana Frango Elétrico,Chocolate,7984
2019-11-02 18:17,Nai Palm,Crossfire / So Into You,169752
2019-11-02 18:22,Nai Palm,Crossfire / So Into You,268186
2019-11-02 18:24,Mac DeMarco,My Kind of Woman,147182
2019-11-02 18:25,Nai Palm,Have You Ever Been (To Electric Ladyland),28386
2019-11-02 18:31,Nai Palm,Crossfire / So Into You,46768
2019-11-02 18:31,Nai Palm,Blackstar / Pyramid Song / Breathing Underwater (feat. Amadou Suso),1264
2019-11-02 18:31,Nai Palm,Haiku,1748
2019-11-02 18:31,Nai Palm,Wititj (Lightning Snake) Pt. 1 (feat. Jason Guwanbal Gurruwiwi),2919
2019-11-02 18:40,Nai Palm,Atari,1020
2019-11-02 18:58,Nujabes,Lady Brown (feat. Cise Starr from CYNE),119566
2019-11-02 19:02,Joomanji,Spread Too Thin (feat. Lindsay Olsen),183818
2019-11-02 19:15,Sungazer,Dream of Mahjong - Live,3954
2019-11-02 19:15,Fieh,So Fly,190187
2019-11-02 19:17,Sungazer,Ostinato,124931
2019-11-02 19:17,Coast Modern,Guru,0
2019-11-02 19:18,Boys Age,Postcards Holiday,4232
2019-11-02 19:21,Red Hot Chili Peppers,Around the World,185557
2019-11-02 20:19,Mac DeMarco,My Kind of Woman,0
2019-11-02 20:19,Mac DeMarco,Boe Zaah,11536
2019-11-02 20:19,Mac DeMarco,Boe Zaah,17
2019-11-02 20:21,Thelonious Monk,I'm Confessin' (That I Love You),157026
2019-11-02 20:22,Fieh,Glu,27425
2019-11-02 20:22,Erroll Garner,Sweet And Lovely,30383
2019-11-02 20:23,Crumb,Locket,37295
2019-11-02 20:23,Mac DeMarco,The Stars Keep On Calling My Name,16005
2019-11-02 20:24,Kali Uchis,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",33599
2019-11-02 20:24,Camino 84,Oh My,8131
2019-11-02 20:41,Mac DeMarco,Chamber Of Reflection,171758
2019-11-02 20:58,Herbie Hancock,Someday My Prince Will Come,3116
2019-11-02 20:58,Fanso,Intro,860
2019-11-02 20:58,The Marías,Basta Ya,2043
2019-11-02 21:00,Loving,Forgot Again,73936
2019-11-02 21:00,Jon Bap,Don’t Run Into The Dark So Quick,2903
2019-11-02 21:02,Noname,Sunny Duet (feat. the Mind),162490
2019-11-02 22:03,The Black Keys,The Lengths,128114
2019-11-02 22:14,Kamasi Washington,Kipling Theme,3778
2019-11-02 22:14,Pyotr Ilyich Tchaikovsky,Dance of the Jesters,453
2019-11-02 22:15,Hiatus Kaiyote,Fingerprints,84469
2019-11-02 22:19,Nai Palm,Crossfire / So Into You,268186
2019-11-02 22:23,Hiatus Kaiyote,Choose Your Weapon,873
2019-11-02 22:23,Noname,Diddy Bop (feat. Cam O'bi & Raury),208000
2019-11-02 22:23,Queen,Don't Stop Me Now - 2011 Mix,7215
2019-11-02 22:23,Hiatus Kaiyote,Shaolin Monk Motherfunk,981
2019-11-02 22:23,Reel Big Fish,The Promise,843
2019-11-02 22:23,"Tyler, The Creator",A BOY IS A GUN*,5531
2019-11-02 22:23,"Tyler, The Creator",A BOY IS A GUN*,710
2019-11-02 22:23,Erroll Garner,Body And Soul,582
2019-11-02 22:23,John Lennon,Hold On - Remastered 2010,835
2019-11-02 22:26,"Tyler, The Creator",RUNNING OUT OF TIME,177226
2019-11-02 22:48,Flatt & Scruggs,Foggy Mountain Breakdown,4374
2019-11-03 03:31,Kelis,Suga Honey Iced Tea,14594
2019-11-03 06:39,Kali Uchis,Body Language - Intro,136342
2019-11-03 06:40,Instupendo,Falling,1717
2019-11-03 06:40,Loving,Bowlly Goes Dancing Drunk into the Future,1961
2019-11-03 06:40,Ella Fitzgerald,Dream A Little Dream Of Me - Single Version,1320
2019-11-03 06:40,Ella Fitzgerald,Dream A Little Dream Of Me - Single Version,1314
2019-11-03 06:40,Instupendo,Save,0
2019-11-03 06:40,Ella Fitzgerald,In A Sentimental Mood,1381
2019-11-03 06:40,Man Man,Werewolf (on the hood of yer heartbreak),1431
2019-11-03 06:40,Puma Blue,Moon Undah Water,742
2019-11-03 06:40,Louis Armstrong,On The Sunny Side Of The Street,2137
2019-11-03 06:40,Instupendo,The Good Night,806
2019-11-03 06:40,Liu Fang,High Mountain and Flowing Water,33413
2019-11-03 06:40,Hiatus Kaiyote,Jekyll,12078
2019-11-03 06:40,Art Tatum,Smoke Gets In Your Eyes,1146
2019-11-03 06:40,Tycho,Epoch,776
2019-11-03 06:40,Stevie Ray Vaughan,Lenny,924
2019-11-03 06:44,The Black Keys,You're the One,208226
2019-11-03 06:44,Instupendo,Icarus,8646
2019-11-03 06:44,Instupendo,Light Lock,581
2019-11-03 06:47,Erroll Garner,Long Ago and Far Away,156800
2019-11-03 06:51,Bibio,lovers’ carvings,238640
2019-11-03 06:53,Banes World,You Say I'm in Love,176760
2019-11-03 07:09,Banes World,Drowsy,149752
2019-11-03 17:03,Fieh,25,11022
2019-11-03 18:05,The Beatles,Ticket To Ride - Remastered 2015,832
2019-11-03 18:05,Pixies,Crackity Jones,46
2019-11-03 18:05,The Black Keys,If You See Me,533
2019-11-03 18:05,Jimi Hendrix,Manic Depression,0
2019-11-03 18:05,Twilight,Give Love a Try,0
2019-11-03 18:05,Gorillaz,Superfast Jellyfish (feat. Gruff Rhys and De La Soul),544
2019-11-03 18:05,Hiatus Kaiyote,Nakamarra (feat. Q-Tip) (feat. Q-Tip),835
2019-11-03 18:05,Breakbot,Get Lost,3880
2019-11-03 18:05,Ray Charles,I've Got a Woman - 2005 Remaster,708
2019-11-03 18:05,Fieh,25,259252
2019-11-03 18:05,Gordon Goodwin's Big Phat Band,Sing Sang Sung,520
2019-11-03 18:05,Wu-Tang Clan,C.R.E.A.M.,0
2019-11-03 18:05,The Hush Sound,We Intertwined,486
2019-11-03 18:09,Wu-Tang Clan,C.R.E.A.M.,252186
2019-11-03 18:15,The Black Keys,Act Nice and Gentle,10381
2019-11-03 18:15,Hiatus Kaiyote,Nakamarra (feat. Q-Tip) (feat. Q-Tip),275320
2019-11-03 19:35,Kali Uchis,Gotta Get Up - Interlude,113270
2019-11-03 19:37,Todd Oxford,Improvisation et Caprice: Improvisation,104453
2019-11-03 19:38,Stanley Turrentine,Don't Mess With Mister T.,27827
2019-11-03 19:41,Lone,Jaded,219976
2019-11-03 19:43,Rick Astley,Never Gonna Give You Up,8873
2019-11-03 19:43,Mac DeMarco,Passing Out Pieces,85817
2019-11-03 20:12,Ana Frango Elétrico,Chocolate,614
2019-11-03 20:12,Nai Palm,Crossfire / So Into You,245692
2019-11-03 20:12,clammbon,Imaginary Folklore,3776
2019-11-03 20:12,Human Bloom,Capillary,4495
2019-11-03 20:12,Kelis,Suga Honey Iced Tea,11581
2019-11-03 20:12,Jean Deaux,Wikipedia,3748
2019-11-03 20:18,Ana Frango Elétrico,Chocolate,93582
2019-11-03 20:18,Hiroshi Fujiwara,A Song For Two,2116
2019-11-03 20:18,Jean Deaux,Wikipedia,2176
2019-11-03 20:21,Kristian Torgalsen,Infinity on My Mind,183110
2019-11-03 20:25,Banes World,Still Lovely,117375
2019-11-03 20:36,Lounge FM,Play Nice,3235
2019-11-03 20:36,Banes World,Drowsy,2939
2019-11-03 20:36,The Internet,Come Together,6195
2019-11-03 20:36,Good Morning,Oppsie,5806
2019-11-03 20:36,Mou Brasil,Dorival,3553
2019-11-03 20:36,Banes World,Valentine's Curse,5609
2019-11-03 20:36,Fieh,Doyuwanna,1396
2019-11-03 20:36,Fieh,Bluspaceberry,3584
2019-11-03 20:36,samū,Show Me Love,3583
2019-11-03 20:36,Soccer Mommy,Your Dog,7334
2019-11-03 20:36,Banes World,The Place I'll Be,1026
2019-11-03 20:36,Banes World,Stay Away from My Baby,3890
2019-11-03 20:36,Banes World,You Bet I Stare,136120
2019-11-03 20:36,Banes World,The Better Life,1180
