endTime,artistName,trackName,msPlayed
2020-08-01 00:34,Idealism,Wanna Know,6637
2020-08-01 00:34,The Marías,I Like It,203700
2020-08-01 00:37,Little Big Town,Better Man,171432
2020-08-01 01:51,Taylor Swift,the last great american dynasty,47116
2020-08-01 01:55,Queen,Keep Yourself Alive - Long Lost Retake / June 1975 / Remastered 2011,243560
2020-08-01 02:00,Taylor Swift,Mine,3227
2020-08-01 02:00,Jason Mraz,I'm Yours,242186
2020-08-01 02:00,George Strait,I Cross My Heart - Pure Country Soundtrack Version,11367
2020-08-01 02:02,The Marías,Over the Moon,6235
2020-08-01 02:02,JAWNY,Crazy For Your Love,141918
2020-08-01 02:08,Hiatus Kaiyote,Shaolin Monk Motherfunk,350533
2020-08-01 02:13,Daniel Caesar,Get You (feat. Kali Uchis),278179
2020-08-01 02:18,Amy Winehouse,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",233733
2020-08-01 02:22,Jank Setup,In Motion,208118
2020-08-01 02:22,Kali Uchis,Gotta Get Up - Interlude,3343
2020-08-01 02:22,Anderson .Paak,King James,975
2020-08-01 02:22,Preditah,On My Mind (acoustic),2739
2020-08-01 02:22,Ariana Grande,NASA,1462
2020-08-01 02:25,Milky Chance,Stolen Dance,5334
2020-08-01 02:25,Fieh,Cold Water Burning Skin,1439
2020-08-01 02:25,Rihanna,FourFiveSeconds,188238
2020-08-01 02:25,Kodaline,All I Want,1160
2020-08-01 02:27,Bruno Mars,Runaway Baby,98313
2020-08-01 06:19,Grupo de Capoeira Angola Pelourinho,Chula,2688
2020-08-01 06:19,Rihanna,Russian Roulette,46677
2020-08-01 06:38,Texas Tornados,(Hey Baby) Que Paso,39180
2020-08-01 07:02,Ariel Camacho y Los Plebes Del Rancho,Te Metiste,7500
2020-08-01 08:24,System Of A Down,Vicinity Of Obscenity,2400
2020-08-01 22:05,potsu,food court,135862
2020-08-01 22:09,Balance and the Traveling Sounds,Something About Us,218886
2020-08-01 22:12,Gal Costa,Pontos De Luz,161600
2020-08-01 22:12,Dirty Projectors,What Is The Time,7293
2020-08-01 22:15,Crumb,So Tired,218152
2020-08-01 22:16,Man Man,Pyramids,803
2020-08-01 22:16,Michael Jackson,Rock With You,2670
2020-08-01 22:16,Mustard Service,Intro to Zest Pop,3960
2020-08-01 22:16,The Black Keys,Gold on the Ceiling,13157
2020-08-01 22:16,Red Hot Chili Peppers,She's Only 18,1245
2020-08-01 22:20,Man Man,The Ballad Of Butter Beans,5700
2020-08-01 22:20,Lettuce,Do It Like You Do,251293
2020-08-01 22:20,Son Kuma,Indica,2432
2020-08-01 22:24,Nujabes,Lady Brown (feat. Cise Starr from CYNE),199160
2020-08-01 22:28,BOYO,Mantra,2751
2020-08-01 22:28,Stanley Turrentine,"Make Me Rainbows - From the Film ""Fitzwilly""",257324
2020-08-01 22:28,Joomanji,Bustin Loose (feat. Saara Maria & Austin Antione),3778
2020-08-01 22:32,Computer Magic,The End Of Time,239960
2020-08-01 22:45,Breakbot,The Sweetest Romance,264060
2020-08-01 22:50,James Carter,Chasin' the Gypsy,242839
2020-08-01 23:01,Mac DeMarco,The Stars Keep On Calling My Name,7620
2020-08-01 23:20,Mac DeMarco,The Stars Keep On Calling My Name,135283
2020-08-01 23:24,Michael Jackson,Off the Wall,246000
2020-08-01 23:31,Kali Uchis,Body Language - Intro,1172
2020-08-01 23:31,Kamasi Washington,Kipling Theme,140638
2020-08-01 23:38,Kendrick Lamar,For Free? - Interlude,130893
2020-08-01 23:56,Anderson .Paak,Reachin' 2 Much (feat. Lalah Hathaway),355492
2020-08-01 23:59,Morning Teleportation,Expanding Anyway,194593
2020-08-02 00:24,Bread And Butter,SUMMER BLUE,162220
2020-08-02 03:07,Luiz Bonfá,Perdido de Amor [Lost in Love],28240
2020-08-02 06:39,Jacob Collier,Running Outta Love (feat. Tori Kelly),6820
2020-08-02 06:41,System Of A Down,Vicinity Of Obscenity,61900
2020-08-02 06:42,Taylor Swift,mad woman,18005
2020-08-02 06:45,Taylor Swift,the 1,210251
2020-08-02 06:49,Taylor Swift,cardigan,239560
2020-08-02 06:54,Taylor Swift,the last great american dynasty,230999
2020-08-02 06:55,Panic! At The Disco,Death of a Bachelor,1834
2020-08-02 06:55,Taylor Swift,exile (feat. Bon Iver),23146
2020-08-02 06:59,Taylor Swift,the 1,210251
2020-08-02 07:03,Taylor Swift,cardigan,239560
2020-08-02 07:06,Billie Eilish,my future,208155
2020-08-02 07:11,Billie Eilish,i love you,291796
2020-08-02 07:15,Taylor Swift,the last great american dynasty,230999
2020-08-02 07:20,Taylor Swift,exile (feat. Bon Iver),285634
2020-08-02 07:24,Taylor Swift,my tears ricochet,255893
2020-08-02 07:28,Taylor Swift,mirrorball,208977
2020-08-02 07:31,Taylor Swift,seven,208906
2020-08-02 07:35,Taylor Swift,august,261922
2020-08-02 07:39,Taylor Swift,this is me trying,195097
2020-08-02 07:42,Taylor Swift,illicit affairs,190898
2020-08-02 07:46,Taylor Swift,invisible string,252880
2020-08-02 07:50,Taylor Swift,mad woman,237258
2020-08-02 07:55,Taylor Swift,epiphany,289749
2020-08-02 08:00,Taylor Swift,betty,294521
2020-08-02 08:04,Taylor Swift,peace,234000
2020-08-02 08:07,Taylor Swift,hoax,220042
2020-08-02 08:11,La La Land Cast,Another Day Of Sun,228173
2020-08-02 08:15,Emma Stone,Someone In The Crowd,259613
2020-08-02 08:16,Justin Hurwitz,Mia & Sebastian’s Theme,22298
2020-08-02 08:17,Justin Hurwitz,Mia & Sebastian’s Theme,75740
2020-08-02 08:21,Ryan Gosling,A Lovely Night,236506
2020-08-02 08:23,Justin Hurwitz,Herman’s Habit,111613
2020-08-02 08:25,Ryan Gosling,City Of Stars,111240
2020-08-02 08:29,Justin Hurwitz,Planetarium,257280
2020-08-02 08:31,Justin Hurwitz,Summer Montage / Madeline,124640
2020-08-02 08:34,Ryan Gosling,"City Of Stars - From ""La La Land"" Soundtrack",149706
2020-08-02 08:37,John Legend,Start A Fire,192093
2020-08-02 08:38,Justin Hurwitz,Engagement Party,87213
2020-08-02 08:42,Emma Stone,Audition (The Fools Who Dream),228266
2020-08-02 08:50,Justin Hurwitz,Epilogue,459466
2020-08-02 08:51,Justin Hurwitz,The End,46266
2020-08-02 08:53,Justin Hurwitz,City Of Stars (Humming),162973
2020-08-02 08:57,Billie Eilish,xanny,243725
2020-08-02 09:01,Saint Motel,Sweet Talk,192040
2020-08-02 09:04,Weezer,Hash Pipe,186533
2020-08-02 09:08,One Direction,Story of My Life,245493
2020-08-02 09:11,Panic! At The Disco,London Beckoned Songs About Money Written by Machines,203613
2020-08-02 09:15,Alina Baraz,Fallin,246183
2020-08-02 09:19,Kali Uchis,In My Dreams,201000
2020-08-02 09:23,The Neighbourhood,Afraid,251186
2020-08-02 09:27,She & Him,You Really Got a Hold on Me,239173
2020-08-02 09:31,Ariana Grande,successful,227386
2020-08-02 09:32,Justin Hurwitz,Mia & Sebastian’s Theme,98040
2020-08-02 09:36,Billie Eilish,when the party's over,196077
2020-08-02 09:39,Alina Baraz,Yours,207402
2020-08-02 09:42,NIKI,Vintage,177320
2020-08-02 09:46,The Marías,Ruthless,247455
2020-08-02 09:49,Mac DeMarco,Passing Out Pieces,167090
2020-08-02 09:50,"Tyler, The Creator",Sometimes...,36160
2020-08-02 09:53,Bowling For Soup,High School Never Ends - Main Version - Explicit,209040
2020-08-02 09:55,Gregory Porter,L-O-V-E,128520
2020-08-02 09:58,Miley Cyrus,Butterfly Fly Away,189240
2020-08-02 10:02,Taylor Swift,Shake It Off,219200
2020-08-02 10:04,The Buttertones,Orpheus Under the Influence,134080
2020-08-02 10:08,Billie Eilish,idontwannabeyouanymore,203569
2020-08-02 10:11,Billie Eilish,8,173201
2020-08-02 10:14,Rihanna,Take A Bow,229413
2020-08-02 10:18,Alina Baraz,I Don't Even Know Why Though,202863
2020-08-02 10:20,Jakob Ogawa,Velvet Light,141587
2020-08-02 10:23,Her's,Marcel,187571
2020-08-02 10:25,Mild High Club,¿Whodunit?,129206
2020-08-02 10:29,Ariana Grande,Moonlight,202360
2020-08-02 10:30,The Marías,Loverboy,73235
2020-08-02 10:34,Fall Out Boy,"This Ain't A Scene, It's An Arms Race",212040
2020-08-02 10:37,Rihanna,Love On The Brain,224000
2020-08-02 10:41,Cardi B,Be Careful,210787
2020-08-02 10:44,Panic! At The Disco,Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off,200226
2020-08-02 10:49,Justin Hurwitz,Planetarium,257280
2020-08-02 10:52,"Tyler, The Creator",Glitter,224893
2020-08-02 10:56,Jessie Reyez,FIGURES,240906
2020-08-02 11:02,Adele,One And Only,346813
2020-08-02 11:05,Ariana Grande,breathin,198160
2020-08-02 11:09,Alina Baraz,Off the Grid (feat. Khalid),200303
2020-08-02 11:12,Billie Eilish,COPYCAT,194711
2020-08-02 11:17,Mary J. Blige,Mary Jane (All Night Long),279240
2020-08-02 11:19,Mild High Club,Head Out,148019
2020-08-02 11:22,Kali Uchis,Coming Home - Interlude,159852
2020-08-02 11:26,Joy Williams,By Surprise,229733
2020-08-02 11:29,Justin Bieber,Somebody To Love,220920
2020-08-02 11:33,Kali Uchis,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",207454
2020-08-02 11:36,Panic! At The Disco,She's a Handsome Woman,192306
2020-08-02 11:40,Mac DeMarco,Let My Baby Stay,248171
2020-08-02 11:44,"Tyler, The Creator","Enjoy Right Now, Today",235400
2020-08-02 11:47,Mac DeMarco,Goodbye Weekend,179766
2020-08-02 11:51,Khalid,Location,219080
2020-08-02 11:56,Fat Night,Honest Man,325145
2020-08-02 12:00,Panic! At The Disco,"Build God, Then We'll Talk",220720
2020-08-02 12:03,Paramore,No Friend,203773
2020-08-02 12:05,Billie Eilish,goodbye,119409
2020-08-02 12:07,Pixies,Crackity Jones,84226
2020-08-02 12:10,Panic! At The Disco,"Nails for Breakfast, Tacks for Snacks",203840
2020-08-02 12:15,Billie Eilish,!!!!!!!,13578
2020-08-02 12:15,Mild High Club,Chapel Perilous,272950
2020-08-02 12:18,Khalid,Love Lies (with Normani),201707
2020-08-02 12:22,The Lumineers,Dead Sea,247933
2020-08-02 12:24,Justin Hurwitz,Engagement Party,87213
2020-08-02 12:27,Banes World,You Say I'm in Love,176760
2020-08-02 12:31,Mac DeMarco,Ode to Viceroy,233817
2020-08-02 12:34,Taylor Swift,We Are Never Ever Getting Back Together,191880
2020-08-02 12:37,Mild High Club,Homage,177493
2020-08-02 12:40,Taylor Swift,London Boy,190240
2020-08-02 12:45,My Chemical Romance,Welcome to the Black Parade,311106
2020-08-02 12:49,Paramore,Idle Worship,198413
2020-08-02 12:53,Keri Hilson,Pretty Girl Rock,243920
2020-08-02 12:57,"Tyler, The Creator",911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),255653
2020-08-02 13:02,Miranda Lambert,White Liar,287760
2020-08-02 13:06,Doja Cat,Say So,237893
2020-08-02 13:11,Reba McEntire,Fancy,299733
2020-08-02 13:15,Leighton Meester,Words I Couldn't Say,266493
2020-08-02 13:19,Blah Blah Blah,Goodbye L.A,256546
2020-08-02 13:23,Panic! At The Disco,I Write Sins Not Tragedies,186634
2020-08-02 13:27,The Marías,Cariño,258713
2020-08-02 13:31,Mild High Club,Skiptracing,219646
2020-08-02 13:35,Fieh,25,270013
2020-08-02 13:39,Papa Roach,Gravity,244448
2020-08-02 13:42,Mac DeMarco,Freaking Out the Neighborhood,173888
2020-08-02 13:46,Mac DeMarco,Treat Her Better,229120
2020-08-02 13:49,Alina Baraz,Frank,214926
2020-08-02 13:53,Kali Uchis,Tomorrow,190375
2020-08-02 13:56,Justin Bieber,Never Say Never,227853
2020-08-02 14:00,George Strait,All My Ex's Live In Texas,197906
2020-08-02 14:03,"Tyler, The Creator",Foreword (feat. Rex Orange County),194080
2020-08-02 14:06,Billie Eilish,lovely (with Khalid),200185
2020-08-02 14:10,Papa Roach,Scars,208186
2020-08-02 14:13,Lady Gaga,Shallow,215733
2020-08-02 14:16,Ariana Grande,make up,140693
2020-08-02 14:19,Ariana Grande,7 rings,178626
2020-08-02 14:23,Taylor Swift,22,230133
2020-08-02 14:27,OutKast,Ms. Jackson,270506
2020-08-02 14:31,Jeremih,oui,238320
2020-08-02 14:34,"Tyler, The Creator",RUNNING OUT OF TIME,177226
2020-08-02 14:38,Fieh,Samurai / When The Summer Is Through,217973
2020-08-02 14:42,Ariana Grande,Right There,247080
2020-08-02 14:46,Avril Lavigne,Complicated,244506
2020-08-02 14:50,Michael Jackson,Rock With You,220040
2020-08-02 14:53,"Tyler, The Creator",Where This Flower Blooms (feat. Frank Ocean),194933
2020-08-02 14:56,Kali Uchis,Body Language - Intro,136342
2020-08-02 15:00,Arctic Monkeys,Do I Wanna Know?,272394
2020-08-02 15:04,Lawrence,Do You Want to Do Nothing with Me? - Audiotree Live Version,228650
2020-08-02 15:08,Adele,Rumour Has It,221426
2020-08-02 15:11,Billie Eilish,my future,208155
2020-08-02 15:13,Panic! At The Disco,We're So Starving,81426
2020-08-02 15:16,Francesca Battistelli,"Beautiful, Beautiful",196493
2020-08-02 15:20,Bruno Mars,Finesse - Remix; feat. Cardi B,217288
2020-08-02 15:23,"Tyler, The Creator",I Ain't Got Time!,195889
2020-08-02 18:55,Kiefer,What a Day,157894
2020-08-02 18:57,Emma Stone,Audition (The Fools Who Dream),0
2020-08-02 18:57,Jimi Hendrix,One Rainy Wish,635
2020-08-02 18:57,John Legend,Start A Fire,0
2020-08-02 18:57,Justin Hurwitz,Planetarium,0
2020-08-02 18:57,Ryan Gosling,City Of Stars,3565
2020-08-02 18:57,Justin Hurwitz,Epilogue,0
2020-08-02 18:57,Justin Hurwitz,Herman’s Habit,111613
2020-08-02 18:57,Justin Hurwitz,City Of Stars (Humming),25
2020-08-02 18:57,Justin Hurwitz,The End,0
2020-08-02 18:57,Justin Hurwitz,Engagement Party,0
2020-08-02 18:57,Justin Hurwitz,Summer Montage / Madeline,130
2020-08-02 18:57,Ryan Gosling,"City Of Stars - From ""La La Land"" Soundtrack",0
2020-08-02 18:57,Billie Eilish,xanny,40
2020-08-02 18:59,Marcos Valle,Samba de Verão,72022
2020-08-02 19:03,Jacob Collier,Running Outta Love (feat. Tori Kelly),265586
2020-08-02 19:06,Tennyson,All Yours,182973
2020-08-02 19:09,Tennyson,Uh Oh!,198500
2020-08-02 19:41,The Beatles,I Saw Her Standing There - Remastered 2009,4400
2020-08-02 20:37,The Black Keys,You're the One,1464
2020-08-02 20:37,Michael Giacchino,Married Life,77289
2020-08-02 20:37,Bruno Major,Like Someone In Love,4689
2020-08-02 20:38,Maurice Ravel,"Jeux d’eau, M 30",36944
2020-08-02 20:38,Khruangbin,Dern Kala,5416
2020-08-02 20:41,Glenn Miller,Moonlight Serenade,183482
2020-08-02 20:41,Nai Palm,Have You Ever Been (To Electric Ladyland),7775
2020-08-02 20:44,fantompower,My Take on Solidao.,1262
2020-08-02 20:44,Noname,Sunny Duet (feat. the Mind),28602
2020-08-02 20:44,Noname,Sunny Duet (feat. the Mind),13699
2020-08-02 20:48,Mac DeMarco,Still Together,204991
2020-08-02 20:51,Dan Auerbach,Cellophane Angel,172182
2020-08-02 21:03,Amy Winehouse,(There Is) No Greater Love,52664
2020-08-02 21:04,Nai Palm,Have You Ever Been (To Electric Ladyland),73909
2020-08-02 21:07,Mac DeMarco,Robson Girl,157755
2020-08-02 21:12,Anderson .Paak,Winners Circle,209237
2020-08-02 21:14,Mac DeMarco,Still Together,1496
2020-08-02 21:14,D'Angelo,The Root,8098
2020-08-02 21:14,Khruangbin,Evan Finds the Third Room,109701
2020-08-02 21:18,Khruangbin,Dern Kala,219840
2020-08-02 21:20,Instupendo,Beauty Unit,100748
2020-08-02 21:26,Luiz Bonfá,Perdido de Amor [Lost in Love],199858
2020-08-02 21:30,King Gizzard & The Lizard Wizard,Crumbling Castle,212276
2020-08-02 21:34,Michael Jackson,Off the Wall,237050
2020-08-02 21:37,Mos Def,Ms. Fat Booty,223546
2020-08-02 22:29,Dick Dale and his Del-Tones,Miserlou,50527
2020-08-02 23:44,Ariana Grande,God is a woman,2773
2020-08-02 23:44,Cage The Elephant,Trouble,1685
2020-08-02 23:46,"Tyler, The Creator",BEST INTEREST,127921
2020-08-02 23:50,The Tontons,Never Never,234607
2020-08-02 23:53,Spice Girls,Wannabe,173026
2020-08-02 23:57,Alicia Keys,Fallin',210200
2020-08-03 00:00,Kali Uchis,Solita,177726
2020-08-03 00:04,WILLOW,IDK,258920
2020-08-03 00:07,Sleeping With Sirens,Scene Two - Roger Rabbit,197946
2020-08-03 00:12,Sleeping With Sirens,Scene One - James Dean & Audrey Hepburn,256053
2020-08-03 00:17,Ariana Grande,The Way,227026
2020-08-03 00:33,Bruno Mars,If I Knew,132640
2020-08-03 00:36,Cage The Elephant,Aberdeen,192920
2020-08-03 00:36,Half Cocked,Bad Reputation,6258
2020-08-03 00:42,Harry Styles,Sign of the Times,340706
2020-08-03 00:46,Raveena,Sweet Time,251433
2020-08-03 00:49,SALES,Chinese New Year,160000
2020-08-03 00:53,The Fratellis,Whistle For The Choir,215853
2020-08-03 00:56,Fieh,Brain,234009
2020-08-03 01:00,Scotty Sire,My Life Sucks,195388
2020-08-03 01:03,Mac DeMarco,Go Easy,204901
2020-08-03 01:06,Kali Uchis,TO FEEL ALIVE,177067
2020-08-03 01:09,Alina Baraz,High,167760
2020-08-03 01:10,Neck Deep,A Part of Me (ft. Laura Whiteside),73040
2020-08-03 01:48,Panic! At The Disco,Camisado,383
2020-08-03 01:51,WILLOW,U KNOW,186426
2020-08-03 01:55,Paramore,Fake Happy,235706
2020-08-03 01:59,WILLOW,9,253800
2020-08-03 02:02,Crumb,So Tired,218152
2020-08-03 02:06,Ariana Grande,"thank u, next",207320
2020-08-03 02:09,WILLOW,PrettyGirlz,168680
2020-08-03 02:12,Alina Baraz,Until I Met You (feat. Nas),194029
2020-08-03 18:13,Ariana Grande,Dangerous Woman,7473
2020-08-03 18:13,Nai Palm,Crossfire / So Into You,268186
2020-08-03 18:18,Panic! At The Disco,When the Day Met the Night,293826
2020-08-03 18:22,Anderson .Paak,Am I Wrong (feat. ScHoolboy Q),253520
2020-08-03 18:23,H.E.R.,Hard Place,65200
2020-08-03 19:45,Free Nationals,Obituaries,21645
2020-08-03 19:45,Camille,Le Festin,1198
2020-08-03 19:48,Shafiq Husayn,Cycles,179643
2020-08-03 20:32,Shafiq Husayn,My-Story Of Love / Starring You,335327
2020-08-03 20:49,Alfa Mist,Resolve,7913
2020-08-03 20:49,Free Nationals,Beauty & Essex,110416
2020-08-03 20:50,Phonte,Beverly Hills (feat. Devin Morrison),84932
2020-08-03 20:51,Moonchild,Money,5361
2020-08-03 20:51,Amy Winehouse,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",2057
2020-08-03 20:51,Amy Winehouse,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",732
2020-08-03 20:51,Iris Temple,Lemonade,61555
2020-08-03 20:51,Iris Temple,Lemonade,2540
2020-08-03 20:53,Manwolves,Trip on My Words,85368
2020-08-03 20:53,Lettuce,Do It Like You Do,1950
2020-08-03 20:53,Kiefer,5000 Dollar Check,1011
2020-08-03 20:53,Hiatus Kaiyote,By Fire,1001
2020-08-03 20:53,NIKI,Around,2962
2020-08-03 20:58,The Funky Knuckles,Barbosa,272560
2020-08-03 21:02,Recloose,Deeper Waters,256663
2020-08-03 21:02,Madison McFerrin,Fallin' - Remix,13724
2020-08-03 21:04,Oscar Jerome,Do You Really,112936
2020-08-03 21:04,Tennyson,L'oiseau qui danse,2073
2020-08-03 21:08,Anderson .Paak,Make It Better (feat. Smokey Robinson),219332
2020-08-03 21:11,The Black Keys,Meet Me in the City,218466
2020-08-03 21:15,Jimi Hendrix,Foxey Lady,198773
2020-08-03 21:18,Her's,Marcel,187571
2020-08-03 21:30,Masayoshi Takanaka,BREEZIN',96035
2020-08-03 21:32,Khruangbin,People Everywhere (Still Alive),159013
2020-08-03 21:35,James Carter,Oriental Shuffle,4181
2020-08-03 21:35,King Pleasure,Moody's Mood for Love,178773
2020-08-03 21:35,Junior Kimbrough,Meet Me in the City,2905
2020-08-03 21:38,Mac DeMarco,Dreaming,147324
2020-08-03 21:40,The Beatles,She Loves You - Remastered 2009,141333
2020-08-03 21:45,Bobby Caldwell,What You Won't Do for Love,286493
2020-08-03 21:48,King Gizzard & The Lizard Wizard,Billabong Valley,214626
2020-08-03 21:52,Elohim,Hallucinating,218134
2020-08-03 21:56,Cory Henry,Happy Days,231571
2020-08-03 21:59,Gorillaz,Superfast Jellyfish (feat. Gruff Rhys and De La Soul),174866
2020-08-03 22:16,Liu Dehai,King Chu Doffs His Armour,354469
2020-08-03 23:18,Leon Ware,French Waltz,111506
2020-08-03 23:18,Anderson .Paak,Am I Wrong (feat. ScHoolboy Q),5047
2020-08-03 23:21,"Tyler, The Creator",Foreword (feat. Rex Orange County),194080
2020-08-03 23:24,Rex Orange County,Loving Is Easy,155720
2020-08-03 23:27,Shafiq Husayn,Cycles,171622
2020-08-03 23:30,Tennyson,All Yours,182973
2020-08-03 23:35,Taylor Swift,exile (feat. Bon Iver),285634
2020-08-03 23:39,Erroll Garner,Wild Music,246974
2020-08-03 23:41,Jacob Collier,Nebaluyo (feat. Oumou Sangaré),115158
2020-08-03 23:43,Jacob Collier,Dun Dun Ba Ba - Interlude,115426
2020-08-03 23:46,Kali Uchis,In My Dreams,201000
2020-08-03 23:52,Buddy Rich,Mexicali Nose,92469
2020-08-03 23:55,The Marías,Clueless,227234
2020-08-03 23:56,Hiatus Kaiyote,Choose Your Weapon,18965
2020-08-03 23:56,Queen,Don't Stop Me Now - 2011 Mix,1405
2020-08-04 00:01,Hiatus Kaiyote,Swamp Thing,299653
2020-08-04 00:03,Gorillaz,November Has Come,165093
2020-08-04 00:06,Sungazer,Ostinato,158750
2020-08-04 00:08,Michael Jackson,Girlfriend,99957
2020-08-04 00:08,Jakob Ogawa,Velvet Light,5421
2020-08-04 00:11,Kali Uchis,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",207454
2020-08-04 00:15,The Black Keys,If You See Me,5078
2020-08-04 00:15,Red Hot Chili Peppers,Around the World,5690
2020-08-04 00:15,Mac DeMarco,My Kind of Woman,190845
2020-08-04 00:15,Eloise,Subside,1940
2020-08-04 00:15,Forecast,You're My One and Only,936
2020-08-04 00:17,Bill Withers,Grandma's Hands,121080
2020-08-04 00:53,Black Sabbath,Lord of This World - 2014 Remaster,264000
2020-08-04 05:16,Hope Tala,Eden,4710
2020-08-04 05:16,Hope Tala,Lovestained,8219
2020-08-04 05:16,Raveena,Hypnosis,8996
2020-08-04 05:16,Tanerélle,Nothing Without You,6636
2020-08-04 05:16,Aolani,Medicate for You,17232
2020-08-04 05:16,Kali Uchis,angel,1351
2020-08-04 05:17,Daniela Andrade,Tamale,6696
2020-08-04 05:30,Alina Baraz,High,5956
2020-08-04 22:05,Dick Dale and his Del-Tones,Miserlou,1725
2020-08-04 22:05,Marcos Valle,Estrelar,0
2020-08-04 22:09,Mndsgn,Cosmic Perspective,259463
2020-08-04 22:11,Sungazer,Electro,1075
2020-08-04 22:11,Jill Scott,It's Love,4608
2020-08-04 22:11,Jacob Mann Big Band,Kogi,76938
2020-08-04 22:11,Man Man,Hurly / Burly,1195
2020-08-04 22:11,Erroll Garner,Sweet And Lovely,1271
2020-08-04 22:15,Stevie Ray Vaughan,Pride and Joy,219586
2020-08-04 22:18,Crying,Well and Spring,200453
2020-08-04 22:21,Fat Night,Sun Go Down,114095
2020-08-04 22:24,Kiefer,Golden,190791
2020-08-04 22:28,Tru,"Fungus (feat. K. Solar, Scott Kelley & Steve Lacy)",278040
2020-08-04 22:31,"Tyler, The Creator",See You Again (feat. Kali Uchis),180386
2020-08-04 22:58,Jacob Collier,Saviour,6235
2020-08-04 22:58,Orisaka Yuta,Aibiki,1967
2020-08-04 22:58,Jacob Collier,Everlasting Motion (feat. Hamid El Kasri),176026
2020-08-04 23:03,The Shed,I Don't Mind,300186
2020-08-04 23:08,Nai Palm,Crossfire / So Into You,268186
2020-08-04 23:11,Daft Punk,Short Circuit,206866
2020-08-04 23:14,Flatt & Scruggs,Foggy Mountain Breakdown,140413
2020-08-04 23:23,The Meters,Cissy Strut,2761
2020-08-04 23:23,Mac DeMarco,Jonny's Odyssey,5526
2020-08-04 23:23,James Brown,People Get Up And Drive Your Funky Soul - Remix,544640
2020-08-04 23:26,Jakob Ogawa,All Your Love,175241
2020-08-04 23:28,Weldon Irvine,The Sisters,125133
2020-08-04 23:30,Thelonious Monk,I'm Confessin' (That I Love You),157026
2020-08-04 23:36,Cory Henry,Love Will Find a Way,332840
2020-08-04 23:40,Butcher Brown,Sundress,253820
2020-08-04 23:48,Paper Void,Safekeeping,6533
2020-08-04 23:48,Jacob Collier,All Night Long (feat. Take 6),439000
2020-08-04 23:49,Big Mama Thornton,Hound Dog,74180
2020-08-04 23:53,Frédéric Chopin,"Impromptu No. 1 in A-Flat Major, Op. 29",226203
2020-08-04 23:53,Black Star,Thieves In The Night,8623
2020-08-04 23:53,Pyotr Ilyich Tchaikovsky,Dance of the Jesters,1400
2020-08-04 23:57,Khruangbin,Shades of Man,227148
2020-08-04 23:58,Jacob Collier,Flintstones,80598
2020-08-05 01:20,Jacob Collier,Flintstones,52392
2020-08-05 01:25,Tame Impala,One More Year,324013
2020-08-05 01:28,Tame Impala,Instant Destiny,194706
2020-08-05 01:32,Tame Impala,Borderline,237800
2020-08-05 01:36,Billie Eilish,wish you were gay,221543
2020-08-05 01:42,Tame Impala,Posthumous Forgiveness,366066
2020-08-05 01:49,Tame Impala,Breathe Deeper,357355
2020-08-05 01:51,Mac DeMarco,Blue Boy,126223
2020-08-05 01:52,Bread And Butter,SUMMER BLUE,11421
2020-08-05 01:52,Erykah Badu,Time's A Wastin,55851
2020-08-05 01:53,Mac DeMarco,Goodbye Weekend,55284
2020-08-05 08:24,H.E.R.,Hard Place,271733
2020-08-05 08:27,Doja Cat,Tia Tamera (feat. Rico Nasty),211013
2020-08-05 08:31,Taylor Swift,White Horse,234426
2020-08-05 08:35,The Marías,I Don't Know You,209403
2020-08-05 08:38,Elohim,Hallucinating,218134
2020-08-05 08:41,Billie Eilish,&burn (with Vince Staples),179015
2020-08-05 08:46,Sleeping With Sirens,All My Heart,279293
2020-08-05 08:50,Cage The Elephant,Cigarette Daydreams,208760
2020-08-05 08:52,blink-182,All The Small Things,167066
2020-08-05 08:56,Paramore,Misery Business,211520
2020-08-05 08:59,Miranda Lambert,Mama's Broken Heart,177773
2020-08-05 09:03,Nat King Cole,There Will Never Be Another You,218066
2020-08-05 09:05,AJ Abdullah,"Oh, the Moon!",169411
2020-08-05 09:09,Beyoncé,Sorry,232560
2020-08-05 09:13,Scotty Sire,Mister Glassman,221706
2020-08-05 09:17,Daniel Caesar,Best Part (feat. H.E.R.),209831
2020-08-05 09:20,Madison Beer,Teenager in Love,214907
2020-08-05 09:25,Miley Cyrus,Adore You,278746
2020-08-05 09:28,Miley Cyrus,Wrecking Ball,221360
2020-08-05 09:32,Bowling For Soup,Ohio (Come Back To Texas),230560
2020-08-05 09:37,Hiatus Kaiyote,Molasses,289480
2020-08-05 09:38,Ariana Grande,pete davidson,73813
2020-08-05 09:42,WILLOW,Wait a Minute!,196520
2020-08-05 09:46,Rihanna,California King Bed,251600
2020-08-05 09:51,Whitney Houston,I Have Nothing,289160
2020-08-05 09:55,Bahamas,All The Time,234973
2020-08-05 09:57,April Smith and the Great Picture Show,Colors,161826
2020-08-05 10:01,Smash Mouth,All Star,200066
2020-08-05 10:03,Mister Heavenly,Pineapple Girl,140746
